Year,Style,Medal,Producer,Region,Product,Points,Status,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
2019,Modern Cider,🥈 Silver,Sidra Castañón,Asturias,"Xiz Frizzante ",44,Active,"<a href=""https://sidracastanon.com/"">Website</a>","<a href=""https://www.facebook.com/sidracastanon/"">Facebook</a>","<a href=""https://www.instagram.com/sidracastanon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3082307260151948865"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2186312-d12246874"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-sidra-casta-n/81481"">Untappd</a>"
2019,Modern Cider,🥈 Silver,Sidra Mayador,Asturias,"Sidra Ecologica M. Busto ",43,Active,"<a href=""http://www.mayador.com/"">Website</a>","<a href=""https://www.facebook.com/sidramayadorcider"">Facebook</a>","<a href=""https://www.instagram.com/sidramayador/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6886369759358960464"">Google</a>",,,"<a href=""https://untappd.com/SidraMayador"">Untappd</a>"
2019,Modern Cider,🥈 Silver,Åkre Gård,Norway,"Edel ",43,Active,"<a href=""https://aakre-gard.no/"">Website</a>","<a href=""https://www.facebook.com/EdelSider/"">Facebook</a>","<a href=""https://www.instagram.com/edelsider"">Instagram</a>","<a href=""https://maps.google.com/?cid=10200668651455703399"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g21171125-d21170815"">TripAdvisor</a>","<a href=""https://untappd.com/Aakre_Gard"">Untappd</a>"
2019,Modern Cider,🥈 Silver,Cidrerie de la Vallée de la Seiche,France,"Blanc ",42,Active,"<a href=""https://www.valleedelaseiche.fr/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=3742474259683548743"">Google</a>",,,"<a href=""https://untappd.com/w/cidrerie-de-la-vallee-de-la-seiche-cidrerie-michel-maman/78616"">Untappd</a>"
2019,Modern Cider,🥈 Silver,Ulvik Frukt & Cideri,Norway,"Kvitanesen - Poesider ",42,Active,"<a href=""http://www.hakastadsider.no/"">Website</a>","<a href=""https://www.facebook.com/pages/Ulvik-Frukt-Cideri/191311970916027"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=8381380851022975775"">Google</a>",,,"<a href=""https://untappd.com/brewery/60198"">Untappd</a>"
2019,Modern Cider,🥈 Silver,Cidre Mauret,France,"Cidre Extra Mauret Bio ",41,Active,"<a href=""https://www.cidremauret.fr/"">Website</a>","<a href=""https://www.facebook.com/cidremauret"">Facebook</a>","<a href=""https://www.instagram.com/cidre_mauret/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4442731802315342242"">Google</a>",,,"<a href=""https://untappd.com/w/cidre-mauret/303234"">Untappd</a>"
2019,Modern Cider,🥈 Silver,Kelterei Heil,Germany,"Cooper's Cider Original ",41,Active,"<a href=""https://kelterei-heil.de/"">Website</a>","<a href=""https://www.facebook.com/keltereiheil/"">Facebook</a>","<a href=""https://www.instagram.com/keltereiheil"">Instagram</a>","<a href=""https://maps.google.com/?cid=18431477139160593371"">Google</a>",,,"<a href=""https://untappd.com/brewery/33255"">Untappd</a>"
2019,Modern Cider,🥈 Silver,Hardangergutane,Norway,"Vindpust ",41,Active,"<a href=""https://hardangergutane.no/"">Website</a>","<a href=""https://www.facebook.com/Hardangergutane/"">Facebook</a>","<a href=""https://www.instagram.com/hardangergutane/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10940983309801750674"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g2328851-d23478417"">TripAdvisor</a>","<a href=""https://untappd.com/w/hardangergutane/429679"">Untappd</a>"
2019,Modern Cider,🥈 Silver,Vander Mill,United States,"Vandy ",40,Active,"<a href=""http://vandermill.com/"">Website</a>","<a href=""https://www.facebook.com/VanderMillGR"">Facebook</a>","<a href=""https://www.instagram.com/vandermill/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6214407049389872858"">Google</a>","<a href=""https://www.yelp.com/biz/vander-mill-grand-rapids-grand-rapids-5"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g42256-d10325970"">TripAdvisor</a>","<a href=""https://untappd.com/w/vander-mill/8388"">Untappd</a>"
2019,Modern Cider,🥈 Silver,Angry Orchard,United States,"Baldwin ",39,Active,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>","<a href=""https://untappd.com/w/angry-orchard-cider-company/16455"">Untappd</a>"
2019,Modern Cider,🥈 Silver,Sidra El Gaitero,Asturias,"El Gaitero Lata ",38,Active,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/4266"">Untappd</a>"
2019,Modern Cider,🥉 Bronze,Sidra Trabanco,Asturias,"Sidra Extra Avalon ",37,Active,"<a href=""https://www.sidratrabanco.com/"">Website</a>","<a href=""https://www.facebook.com/sidratrabanco/"">Facebook</a>","<a href=""https://www.instagram.com/sidratrabanco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8706552013547802387"">Google</a>",,,"<a href=""https://untappd.com/brewery/6382"">Untappd</a>"
2019,Modern Cider,🥉 Bronze,Hardangergutane,Norway,"Solglimt ",36,Active,"<a href=""https://hardangergutane.no/"">Website</a>","<a href=""https://www.facebook.com/Hardangergutane/"">Facebook</a>","<a href=""https://www.instagram.com/hardangergutane/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10940983309801750674"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g2328851-d23478417"">TripAdvisor</a>","<a href=""https://untappd.com/w/hardangergutane/429679"">Untappd</a>"
2019,Modern Cider,🥉 Bronze,Angry Orchard,United States,"Newtown Pippin ",36,Active,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>","<a href=""https://untappd.com/w/angry-orchard-cider-company/16455"">Untappd</a>"
2019,Modern Cider,🥉 Bronze,Sidra El Gaitero,Asturias,"El Gaitero Tercio ",35,Active,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/4266"">Untappd</a>"
2019,Modern Cider,🥉 Bronze,Cidre Mauret,France,"Cidre Mauret ",34,Active,"<a href=""https://www.cidremauret.fr/"">Website</a>","<a href=""https://www.facebook.com/cidremauret"">Facebook</a>","<a href=""https://www.instagram.com/cidre_mauret/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4442731802315342242"">Google</a>",,,"<a href=""https://untappd.com/w/cidre-mauret/303234"">Untappd</a>"
2019,Modern Cider,🥉 Bronze,Exner Cider,Asturias,"Exner Craft Apple Cider ",34,Active,"<a href=""https://exnercider.com/"">Website</a>","<a href=""https://www.facebook.com/ExnerCider/"">Facebook</a>","<a href=""https://www.instagram.com/exner.cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3356560758775211802"">Google</a>",,,"<a href=""https://untappd.com/b/llagar-sidra-castanon-exner/3684800"">Untappd</a>"
2019,Modern Cider,🥉 Bronze,Sidra El Gaitero,Asturias,"El Gaitero natural ",34,Active,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/4266"">Untappd</a>"
2019,Modern Cider,🥉 Bronze,Sidra La Naveta,Asturias,"Sidra Naveta Roxa ",31,Active,"<a href=""https://lanaveta.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100063497946147"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=18265458060195810621"">Google</a>",,,"<a href=""https://untappd.com/w/la-naveta/288596"">Untappd</a>"
2019,Modern Cider,🥉 Bronze,Hawkes,England,"Urban Orchard ",30,Active,"<a href=""https://wearehawkes.com/"">Website</a>","<a href=""https://www.facebook.com/wearehawkes/"">Facebook</a>","<a href=""https://www.instagram.com/hawkescidertap/"">Instagram</a>",,,,"<a href=""https://untappd.com/HawkesLondon"">Untappd</a>"
2019,Premium Sparkling Cider,🥇 Gold,Angry Orchard,United States,"Trios Pommes ",45,Active,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>","<a href=""https://untappd.com/w/angry-orchard-cider-company/16455"">Untappd</a>"
2019,Premium Sparkling Cider,🥇 Gold,Åkre Gård,Norway,"Edel Cuvee Park ",45,Active,"<a href=""https://aakre-gard.no/"">Website</a>","<a href=""https://www.facebook.com/EdelSider/"">Facebook</a>","<a href=""https://www.instagram.com/edelsider"">Instagram</a>","<a href=""https://maps.google.com/?cid=10200668651455703399"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g21171125-d21170815"">TripAdvisor</a>","<a href=""https://untappd.com/Aakre_Gard"">Untappd</a>"
2019,Premium Sparkling Cider,🥈 Silver,Sidra Panizales,Asturias,"Caseria ",42,Active,"<a href=""https://sidrapanizales.com/"">Website</a>","<a href=""https://www.facebook.com/panizales.sidra"">Facebook</a>","<a href=""https://www.instagram.com/sidrapanizales/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16258480851124885832"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g775263-d7621234"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-panizales/152401"">Untappd</a>"
2019,Premium Sparkling Cider,🥈 Silver,Paladeus,Italy,"Paladeus ",41,Active,"<a href=""http://www.paladeus.it/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100067062071715"">Facebook</a>","<a href=""https://www.instagram.com/paladeus_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8605615739361573597"">Google</a>",,,"<a href=""https://untappd.com/w/paladeus/538622"">Untappd</a>"
2019,Premium Sparkling Cider,🥈 Silver,Angry Orchard,United States,"Baldwin Traditional Method ",41,Active,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>","<a href=""https://untappd.com/w/angry-orchard-cider-company/16455"">Untappd</a>"
2019,Premium Sparkling Cider,🥈 Silver,Sidra El Gaitero,Asturias,"Valle, Vallina y Fernandez ",40,Active,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/4266"">Untappd</a>"
2019,Premium Sparkling Cider,🥈 Silver,Sidra Somarroza,Cantabria,"Sidra Espumosa Seca ",38,Active,"<a href=""https://sidrasomarroza.es/"">Website</a>","<a href=""https://www.facebook.com/sidrasomarroza"">Facebook</a>","<a href=""https://www.instagram.com/sidrasomarroza/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7109045394192195825"">Google</a>",,,"<a href=""https://untappd.com/w/somarroza/147830"">Untappd</a>"
2019,Premium Sparkling Cider,🥉 Bronze,Sidra Riestra,Asturias,"Guzman Riestra Semiseca ",37,Active,"<a href=""http://www.sidrariestra.com/"">Website</a>","<a href=""https://www.facebook.com/SidraRiestra"">Facebook</a>","<a href=""https://www.instagram.com/sidrariestra/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2253085342105400787"">Google</a>",,,"<a href=""https://untappd.com/w/riestra/70601"">Untappd</a>"
2019,Premium Sparkling Cider,🥉 Bronze,Astarbe,Basque Country,"Byhur 24 ",37,Active,"<a href=""https://www.astarbe.eus/"">Website</a>","<a href=""https://www.facebook.com/AstarbeSagar"">Facebook</a>","<a href=""https://www.instagram.com/astarbesagar/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4931185880912606614"">Google</a>","<a href=""https://www.yelp.com/biz/astarbe-astigarraga"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1064182-d3250869"">TripAdvisor</a>","<a href=""https://untappd.com/w/sidreria-astarbe-sagardotegia/40068"">Untappd</a>"
2019,Premium Sparkling Cider,🥉 Bronze,Sidra Somarroza,Cantabria,"Sidra Espumosa Dulce ",36,Active,"<a href=""https://sidrasomarroza.es/"">Website</a>","<a href=""https://www.facebook.com/sidrasomarroza"">Facebook</a>","<a href=""https://www.instagram.com/sidrasomarroza/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7109045394192195825"">Google</a>",,,"<a href=""https://untappd.com/w/somarroza/147830"">Untappd</a>"
2019,Premium Sparkling Cider,🥉 Bronze,Sidra Trabanco,Asturias,"Poma Áurea ",35,Active,"<a href=""https://www.sidratrabanco.com/"">Website</a>","<a href=""https://www.facebook.com/sidratrabanco/"">Facebook</a>","<a href=""https://www.instagram.com/sidratrabanco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8706552013547802387"">Google</a>",,,"<a href=""https://untappd.com/brewery/6382"">Untappd</a>"
2019,Premium Sparkling Cider,🥉 Bronze,Oiharte,Basque Country,"Ama Oiharte ",34,Active,"<a href=""https://oiharte.com/"">Website</a>","<a href=""https://www.facebook.com/CasaRuralSidreriaOiharte"">Facebook</a>","<a href=""https://www.instagram.com/oiharte/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7283611563965022999"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g1235389-d2470675"">TripAdvisor</a>","<a href=""https://untappd.com/w/oiharte-sagardotegia/351344"">Untappd</a>"
2019,Premium Sparkling Cider,🥉 Bronze,Sidra Riestra,Asturias,"Guzman Riestra Brut Nature ",32,Active,"<a href=""http://www.sidrariestra.com/"">Website</a>","<a href=""https://www.facebook.com/SidraRiestra"">Facebook</a>","<a href=""https://www.instagram.com/sidrariestra/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2253085342105400787"">Google</a>",,,"<a href=""https://untappd.com/w/riestra/70601"">Untappd</a>"
2019,Premium Sparkling Cider,🥉 Bronze,Sidra El Gaitero,Asturias,"El Gaitero Etiqueta Negra ",32,Active,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/4266"">Untappd</a>"
2019,Premium Sparkling Cider,🥉 Bronze,Sidra El Gaitero,Asturias,"El Gaitero Extra ",31,Active,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/4266"">Untappd</a>"
2019,Apfelwein,🥇 Gold,Weidmann & Groh,Germany,"Goldparmäne ",47,Active,"<a href=""https://weidmann-groh.de/"">Website</a>","<a href=""https://www.facebook.com/pages/WEIDMANN-GROH/138116339592327"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=6569120976887073603"">Google</a>",,,"<a href=""https://untappd.com/w/weidmann-groh/73065"">Untappd</a>"
2019,Apfelwein,🥈 Silver,Apfelweinhandlung JB,Germany,"JB Streuobst ",44,Active,"<a href=""https://www.apfelweinhandlung.de/"">Website</a>","<a href=""https://www.facebook.com/janusbecker/"">Facebook</a>","<a href=""https://www.instagram.com/apfelweinhandlung/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4042602811831238709"">Google</a>","<a href=""https://www.yelp.com/biz/apfelweinhandlung-jb-frankfurt-am-main-2"">Yelp</a>",,"<a href=""https://untappd.com/w/apfelweinhandlung-janus-becker/213578"">Untappd</a>"
