Year,Category,Medalist,Product,Award,Status,Region,Website,Facebook,Instagram,Google,TripAdvisor,Untappd
2024,Sweet Cider,Mr. Plūme,Sweet,🥉 Bronze,Active,Latvia,"<a href=""https://www.mrplume.lv/"">Website</a>","<a href=""https://www.facebook.com/mrplumesidrs"">Facebook</a>","<a href=""https://www.instagram.com/mrplume_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9319841841199759114"">Google</a>",,"<a href=""https://untappd.com/w/mr-plume/332485"">Untappd</a>"
2024,Brut Sparkling Cider,Sidra Fran,Ramos del Valle Brut,🏆 Premium,Active,Asturias,"<a href=""https://sidrafran.es/"">Website</a>",,"<a href=""https://www.instagram.com/sidrafran1918/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15672106953833908893"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g2437300-d7244547"">TripAdvisor</a>","<a href=""https://untappd.com/w/sidra-fran/85954"">Untappd</a>"
2024,Brut Sparkling Cider,Sidra Niebla,Niebla Brut Roja,🥇 Gold,Active,Canary Islands,"<a href=""https://www.sidrasdecanarias.com/"">Website</a>",,"<a href=""https://www.instagram.com/sidras_niebla/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16349686505723006702"">Google</a>",,
2024,Brut Sparkling Cider,Cydrownia Zywer,Brus 2023,🥇 Gold,Active,Poland,"<a href=""https://zywer.pl/"">Website</a>","<a href=""https://www.facebook.com/CydrowniaZywer"">Facebook</a>","<a href=""https://www.instagram.com/cydrowniazywer/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10041242298570436703"">Google</a>",,"<a href=""https://untappd.com/cydrowniazywer"">Untappd</a>"
2024,Brut Sparkling Cider,Abuls,Kerr,🥇 Gold,Active,Latvia,"<a href=""https://www.abuls.lv/"">Website</a>","<a href=""https://www.facebook.com/sidrsAbuls/"">Facebook</a>","<a href=""https://www.instagram.com/abuls_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12371654123090416644"">Google</a>",,"<a href=""https://untappd.com/Abuls"">Untappd</a>"
2024,Brut Sparkling Cider,Sidra Niebla,Niebla Brut Begra,🥈 Silver,Active,Canary Islands,"<a href=""https://www.sidrasdecanarias.com/"">Website</a>",,"<a href=""https://www.instagram.com/sidras_niebla/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16349686505723006702"">Google</a>",,
2024,Brut Sparkling Cider,Carlow Brewing Company,Craigies Ballyhook Flyer,🥈 Silver,Active,Ireland,"<a href=""https://www.carlowbrewing.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=15929028342107779755"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g551478-d4227166"">TripAdvisor</a>","<a href=""https://untappd.com/CarlowBrewingCompany"">Untappd</a>"
2024,Brut Sparkling Cider,Cydrownia Zywer,Aprum 2022,🥈 Silver,Active,Poland,"<a href=""https://zywer.pl/"">Website</a>","<a href=""https://www.facebook.com/CydrowniaZywer"">Facebook</a>","<a href=""https://www.instagram.com/cydrowniazywer/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10041242298570436703"">Google</a>",,"<a href=""https://untappd.com/cydrowniazywer"">Untappd</a>"
2024,Brut Sparkling Cider,Cydrownia Zywer,Foszt 2023,🥈 Silver,Active,Poland,"<a href=""https://zywer.pl/"">Website</a>","<a href=""https://www.facebook.com/CydrowniaZywer"">Facebook</a>","<a href=""https://www.instagram.com/cydrowniazywer/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10041242298570436703"">Google</a>",,"<a href=""https://untappd.com/cydrowniazywer"">Untappd</a>"
2024,Brut Sparkling Cider,Egiazki,Pétillant,🥈 Silver,Active,Basque Country,"<a href=""https://www.egiazki.com/"">Website</a>","<a href=""https://www.facebook.com/egiazki/"">Facebook</a>","<a href=""https://www.instagram.com/egiazki/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9254797308516948164"">Google</a>",,
2024,Brut Sparkling Cider,Lagar de Valleseco,Método Tradicional Brut,🥈 Silver,Active,Canary Islands,,"<a href=""https://www.facebook.com/sidralagardevalleseco/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=6485664555068943913"">Google</a>",,"<a href=""https://untappd.com/w/angel-dominguez-ponce/511926"">Untappd</a>"
2024,Brut Sparkling Cider,Sidra Riestra,Brut Nature,🥈 Silver,Active,Asturias,"<a href=""http://www.sidrariestra.com/"">Website</a>","<a href=""https://www.facebook.com/SidraRiestra"">Facebook</a>","<a href=""https://www.instagram.com/sidrariestra/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2253085342105400787"">Google</a>",,"<a href=""https://untappd.com/w/riestra/70601"">Untappd</a>"
2024,Brut Sparkling Cider,Jaanihanso,Extra Brut,🥈 Silver,Active,Estonia,"<a href=""http://www.jaanihanso.ee/"">Website</a>","<a href=""https://www.facebook.com/Jaanihanso"">Facebook</a>","<a href=""https://www.instagram.com/jaanihanso/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7606641832512391290"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g274956-d12851482"">TripAdvisor</a>","<a href=""https://untappd.com/Jaanihanso"">Untappd</a>"
2024,Brut Sparkling Cider,Sidra Posma,Brut,🥈 Silver,Active,Canary Islands,,"<a href=""https://www.facebook.com/profile.php?id=100063717535205"">Facebook</a>",,,,"<a href=""https://untappd.com/w/posma/512334"">Untappd</a>"
2024,Brut Sparkling Cider,Sidra Fran,Ramos del Valle Brut Nature,🥈 Silver,Active,Asturias,"<a href=""https://sidrafran.es/"">Website</a>",,"<a href=""https://www.instagram.com/sidrafran1918/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15672106953833908893"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g2437300-d7244547"">TripAdvisor</a>","<a href=""https://untappd.com/w/sidra-fran/85954"">Untappd</a>"
2024,Brut Sparkling Cider,Sidras Tuscany,Sidra Brut Nature,🥈 Silver,Active,Canary Islands,,"<a href=""https://www.facebook.com/profile.php?id=100093320145027"">Facebook</a>","<a href=""https://www.instagram.com/sidrastuscany"">Instagram</a>",,,
2024,Brut Sparkling Cider,Cydr Dwaj Bracia,Rajska Kronselka,🥉 Bronze,Active,Poland,"<a href=""https://dwajbracia.pl/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100094619362211"">Facebook</a>","<a href=""https://www.instagram.com/cydr_dwaj_bracia"">Instagram</a>",,,"<a href=""https://untappd.com/w/cydr-dwaj-bracia/551234"">Untappd</a>"
2024,Brut Sparkling Cider,Markenhof,Cidre Brut 2022,🥉 Bronze,Active,Germany,"<a href=""https://markenhof.info/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100079413759867"">Facebook</a>","<a href=""https://www.instagram.com/markenhof_cidre/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2506504366996630424"">Google</a>",,
2024,Brut Sparkling Cider,Mooma,Ancestral Criança,🥉 Bronze,Active,Catalonia,"<a href=""https://mooma.cat/"">Website</a>","<a href=""https://www.facebook.com/sidreriamooma/"">Facebook</a>","<a href=""https://www.instagram.com/mooma/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11350926811080988766"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g3501872-d13815642"">TripAdvisor</a>","<a href=""https://untappd.com/w/mooma/254950"">Untappd</a>"
2024,Brut Sparkling Cider,Sodo Sidrinė,Brut & Wild,🥉 Bronze,Active,Lithuania,,"<a href=""https://www.facebook.com/klumpessodai/"">Facebook</a>","<a href=""https://www.instagram.com/sodo_cider/"">Instagram</a>",,,
2024,Semi-Dry Sparkling Cider,Lauskis,Abolu Sidrs Pussalds,🏆 Premium,Active,Latvia,"<a href=""http://www.lauskissidrs.lv/"">Website</a>","<a href=""https://www.facebook.com/vinadaritavalauskis"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=12945376031877773481"">Google</a>",,"<a href=""https://untappd.com/w/vina-daritava-lauskis/463428"">Untappd</a>"
2024,Semi-Dry Sparkling Cider,Cider Sekt,Cider Talk Semi Dry Premium,🥇 Gold,Active,Czechia,"<a href=""https://www.cidersekt.cz/"">Website</a>","<a href=""https://www.facebook.com/cidertalk/"">Facebook</a>","<a href=""https://www.instagram.com/cidertalk/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1744130511388226457"">Google</a>",,"<a href=""https://untappd.com/w/provoco/396367"">Untappd</a>"
2024,Semi-Dry Sparkling Cider,Seidear,Q,🥇 Gold,Active,Scotland,"<a href=""https://seidear.com/"">Website</a>","<a href=""https://www.facebook.com/seidear.weescottishciderco/"">Facebook</a>","<a href=""https://www.instagram.com/seidear/"">Instagram</a>","<a href=""https://maps.google.com/?cid=227255875071520296"">Google</a>",,"<a href=""https://untappd.com/TheWeeScottishCiderCo"">Untappd</a>"
2024,Semi-Dry Sparkling Cider,Stonewell Cider,Stonewell Medium Dry,🥇 Gold,Active,Ireland,"<a href=""https://www.stonewellcider.com/"">Website</a>","<a href=""https://www.facebook.com/stonewellcider"">Facebook</a>","<a href=""https://www.instagram.com/stonewellcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6638378960827420170"">Google</a>",,"<a href=""https://untappd.com/Nohoval_Drinks_Company_Ltd"">Untappd</a>"
2024,Semi-Dry Sparkling Cider,Abuls,Pepins,🥈 Silver,Active,Latvia,"<a href=""https://www.abuls.lv/"">Website</a>","<a href=""https://www.facebook.com/sidrsAbuls/"">Facebook</a>","<a href=""https://www.instagram.com/abuls_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12371654123090416644"">Google</a>",,"<a href=""https://untappd.com/Abuls"">Untappd</a>"
2024,Semi-Dry Sparkling Cider,Abuls,Savvala,🥈 Silver,Active,Latvia,"<a href=""https://www.abuls.lv/"">Website</a>","<a href=""https://www.facebook.com/sidrsAbuls/"">Facebook</a>","<a href=""https://www.instagram.com/abuls_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12371654123090416644"">Google</a>",,"<a href=""https://untappd.com/Abuls"">Untappd</a>"
2024,Semi-Dry Sparkling Cider,Carlow Brewing Company,Cooneys Cider,🥈 Silver,Active,Ireland,"<a href=""https://www.carlowbrewing.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=15929028342107779755"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g551478-d4227166"">TripAdvisor</a>","<a href=""https://untappd.com/CarlowBrewingCompany"">Untappd</a>"
2024,Semi-Dry Sparkling Cider,Cider Sekt,Cider Talk Semi Dry,🥈 Silver,Active,Czechia,"<a href=""https://www.cidersekt.cz/"">Website</a>","<a href=""https://www.facebook.com/cidertalk/"">Facebook</a>","<a href=""https://www.instagram.com/cidertalk/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1744130511388226457"">Google</a>",,"<a href=""https://untappd.com/w/provoco/396367"">Untappd</a>"
2024,Semi-Dry Sparkling Cider,Cidérka,Červenka,🥈 Silver,Active,Czechia,"<a href=""https://www.ciderka.cz/"">Website</a>","<a href=""https://www.facebook.com/ciderka.cz"">Facebook</a>","<a href=""https://www.instagram.com/ciderka.cz/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4045068491840478725"">Google</a>",,"<a href=""https://untappd.com/w/ciderka/463341"">Untappd</a>"
2024,Semi-Dry Sparkling Cider,Sidra Riestra,Sidra Semi Seca,🥈 Silver,Active,Asturias,"<a href=""http://www.sidrariestra.com/"">Website</a>","<a href=""https://www.facebook.com/SidraRiestra"">Facebook</a>","<a href=""https://www.instagram.com/sidrariestra/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2253085342105400787"">Google</a>",,"<a href=""https://untappd.com/w/riestra/70601"">Untappd</a>"
2024,Semi-Dry Sparkling Cider,Jaanihanso,Sec,🥈 Silver,Active,Estonia,"<a href=""http://www.jaanihanso.ee/"">Website</a>","<a href=""https://www.facebook.com/Jaanihanso"">Facebook</a>","<a href=""https://www.instagram.com/jaanihanso/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7606641832512391290"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g274956-d12851482"">TripAdvisor</a>","<a href=""https://untappd.com/Jaanihanso"">Untappd</a>"
2024,Semi-Dry Sparkling Cider,Jörg Geiger,WiesenObst Cider – Feinherb,🥈 Silver,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2024,Semi-Dry Sparkling Cider,Jörg Geiger,Craft Cider – Schwäbischer Cider Mild,🥈 Silver,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2024,Semi-Dry Sparkling Cider,Pfeiffer's Cider,Musujacy Rose,🥈 Silver,Active,Poland,"<a href=""https://pfeiffers.pl/"">Website</a>","<a href=""https://www.facebook.com/pfeifferscider"">Facebook</a>","<a href=""https://www.instagram.com/pfeiffers_cider"">Instagram</a>","<a href=""https://maps.google.com/?cid=1938111950265948010"">Google</a>",,"<a href=""https://untappd.com/w/pfeiffer-s-cider/541464"">Untappd</a>"
2024,Semi-Dry Sparkling Cider,Sidra Posma,Semiseca,🥈 Silver,Active,Canary Islands,,"<a href=""https://www.facebook.com/profile.php?id=100063717535205"">Facebook</a>",,,,"<a href=""https://untappd.com/w/posma/512334"">Untappd</a>"
2024,Sweet Cider,Jörg Geiger,Birnengold,🏆 Premium,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2024,Sweet Cider,Jaanihanso,Doux,🥇 Gold,Active,Estonia,"<a href=""http://www.jaanihanso.ee/"">Website</a>","<a href=""https://www.facebook.com/Jaanihanso"">Facebook</a>","<a href=""https://www.instagram.com/jaanihanso/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7606641832512391290"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g274956-d12851482"">TripAdvisor</a>","<a href=""https://untappd.com/Jaanihanso"">Untappd</a>"
2024,Sweet Cider,Maley,Sidro Saint-Bernard,🥇 Gold,Active,Italy,"<a href=""https://www.maleymontblanc.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=94166741695887894"">Google</a>",,"<a href=""https://untappd.com/brewery/29291"">Untappd</a>"
2024,Sweet Cider,Carlow Brewing Company,Falling Apple - Apple Crush,🥈 Silver,Active,Ireland,"<a href=""https://www.carlowbrewing.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=15929028342107779755"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g551478-d4227166"">TripAdvisor</a>","<a href=""https://untappd.com/CarlowBrewingCompany"">Untappd</a>"
2024,Sweet Cider,Carlow Brewing Company,Devils Bit Cider,🥈 Silver,Active,Ireland,"<a href=""https://www.carlowbrewing.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=15929028342107779755"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g551478-d4227166"">TripAdvisor</a>","<a href=""https://untappd.com/CarlowBrewingCompany"">Untappd</a>"
2024,Sweet Cider,Cider Sekt,Cider Talk Semi Sweet,🥈 Silver,Active,Czechia,"<a href=""https://www.cidersekt.cz/"">Website</a>","<a href=""https://www.facebook.com/cidertalk/"">Facebook</a>","<a href=""https://www.instagram.com/cidertalk/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1744130511388226457"">Google</a>",,"<a href=""https://untappd.com/w/provoco/396367"">Untappd</a>"
2024,Sweet Cider,Sendero del Valle,El Valle Secreto - Sidra,🥈 Silver,Active,Canary Islands,,"<a href=""https://www.facebook.com/productosgranvalle.es"">Facebook</a>",,,,"<a href=""https://untappd.com/w/sendero-del-valle/501949"">Untappd</a>"
2024,Carbonated Cider,Petritegi,La Petri,🏆 Premium,Active,Basque Country,"<a href=""https://www.petritegi.com/"">Website</a>","<a href=""https://www.facebook.com/Petritegi/"">Facebook</a>","<a href=""https://www.instagram.com/petritegi"">Instagram</a>","<a href=""https://maps.google.com/?cid=16425101977693923721"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1064182-d2266030"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/51639"">Untappd</a>"
2024,Flavored Cider,Jörg Geiger,Schwäbischer Kir,🏆 Premium,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2024,Flavored Cider,Kuartango,Sagartxo,🥇 Gold,Active,Basque Country,"<a href=""https://kuartangosagardotegia.com/"">Website</a>","<a href=""https://www.facebook.com/SidreKuartango/"">Facebook</a>","<a href=""https://www.instagram.com/sidrekuartango/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6181081338579081204"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g25546823-d25546810"">TripAdvisor</a>","<a href=""https://untappd.com/w/sidreria-kuartango/438568"">Untappd</a>"
2024,Flavored Cider,Stonewell Cider,Stonewell Cask,🥇 Gold,Active,Ireland,"<a href=""https://www.stonewellcider.com/"">Website</a>","<a href=""https://www.facebook.com/stonewellcider"">Facebook</a>","<a href=""https://www.instagram.com/stonewellcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6638378960827420170"">Google</a>",,"<a href=""https://untappd.com/Nohoval_Drinks_Company_Ltd"">Untappd</a>"
2024,Flavored Cider,Jaanihanso,Dry Hopped Cider,🥈 Silver,Active,Estonia,"<a href=""http://www.jaanihanso.ee/"">Website</a>","<a href=""https://www.facebook.com/Jaanihanso"">Facebook</a>","<a href=""https://www.instagram.com/jaanihanso/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7606641832512391290"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g274956-d12851482"">TripAdvisor</a>","<a href=""https://untappd.com/Jaanihanso"">Untappd</a>"
2024,Flavored Cider,Kuartango,Callabocas,🥈 Silver,Active,Basque Country,"<a href=""https://kuartangosagardotegia.com/"">Website</a>","<a href=""https://www.facebook.com/SidreKuartango/"">Facebook</a>","<a href=""https://www.instagram.com/sidrekuartango/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6181081338579081204"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g25546823-d25546810"">TripAdvisor</a>","<a href=""https://untappd.com/w/sidreria-kuartango/438568"">Untappd</a>"
