Year,Class,Medalist,Product,Award,Score,Status,Region,Country,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
2018,Traditional Medium Cider,Flying Brick Cider,MC Cider 2016,🥉 Bronze,78,Active,Victoria,Australia,"<a href=""https://flyingbrickciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/flyingbrickciderco"">Facebook</a>","<a href=""https://www.instagram.com/flyingbrickciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=413601929230884265"">Google</a>","<a href=""https://www.yelp.com/biz/flying-brick-cider-co-wallington-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1937720-d7332877"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/33883"">Untappd</a>"
2018,Traditional Medium Sweet Cider,Willie Smith's,Willie Smith's Kingston Black Cider,🥇 Gold,93,Active,Tasmania,Australia,"<a href=""https://www.williesmiths.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/Willie-Smiths-Organic-Cider/260319247336198"">Facebook</a>","<a href=""https://www.instagram.com/williesmithscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16057012530083496420"">Google</a>","<a href=""https://www.yelp.com/biz/willie-smith-s-apple-shed-grove"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1175547-d7911074"">TripAdvisor</a>","<a href=""https://untappd.com/WilliamSmithandSons"">Untappd</a>"
2018,Traditional Medium Sweet Cider,Daylesford Cider Company,Yarlington Mill,🥇 Gold,92.5,Active,Victoria,Australia,"<a href=""https://daylesfordcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/DaylesfordCider"">Facebook</a>","<a href=""https://www.instagram.com/daylesfordcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3704200538482217988"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2533620-d4506486"">TripAdvisor</a>","<a href=""https://untappd.com/w/daylesford-cider-company/15899"">Untappd</a>"
2018,Traditional Medium Sweet Cider,Zeffer,Demi-Sec,🥇 Gold,92.5,Active,Hawke's Bay,New Zealand,"<a href=""https://zeffer.co.nz/"">Website</a>","<a href=""https://www.facebook.com/zefferdrinks/"">Facebook</a>","<a href=""https://www.instagram.com/zefferdrinks/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13931145990495161499"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g255680-d15328989"">TripAdvisor</a>","<a href=""https://untappd.com/Zeffer"">Untappd</a>"
2018,Traditional Medium Sweet Cider,Willie Smith's,Willie Smith's French Blend Cider,🥈 Silver,88,Active,Tasmania,Australia,"<a href=""https://www.williesmiths.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/Willie-Smiths-Organic-Cider/260319247336198"">Facebook</a>","<a href=""https://www.instagram.com/williesmithscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16057012530083496420"">Google</a>","<a href=""https://www.yelp.com/biz/willie-smith-s-apple-shed-grove"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1175547-d7911074"">TripAdvisor</a>","<a href=""https://untappd.com/WilliamSmithandSons"">Untappd</a>"
2018,Traditional Medium Sweet Cider,Westons Cider,Wyld Wood Organic,🥈 Silver,86,Active,Herefordshire,England,"<a href=""https://www.westons-cider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/WestonsCiderMill"">Facebook</a>","<a href=""https://www.instagram.com/westonscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11779156514256391794"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g186303-d218508"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/6135"">Untappd</a>"
2018,Traditional Medium Sweet Cider,Spreyton Cider Co.,Cidermakers Select 2018 - V Squared,🥉 Bronze,83,Active,Tasmania,Australia,"<a href=""https://www.spreytonciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/SpreytonCiderCo"">Facebook</a>","<a href=""https://www.instagram.com/spreytonciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4719454766033276507"">Google</a>","<a href=""https://www.yelp.com/biz/spreyton-cider-co-spreyton-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g504292-d3738226"">TripAdvisor</a>","<a href=""https://untappd.com/SpreytonCiderCo"">Untappd</a>"
2018,Traditional Medium Sweet Cider,Willie Smith's,Willie Smith's Traditional Cider,🥉 Bronze,83,Active,Tasmania,Australia,"<a href=""https://www.williesmiths.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/Willie-Smiths-Organic-Cider/260319247336198"">Facebook</a>","<a href=""https://www.instagram.com/williesmithscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16057012530083496420"">Google</a>","<a href=""https://www.yelp.com/biz/willie-smith-s-apple-shed-grove"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1175547-d7911074"">TripAdvisor</a>","<a href=""https://untappd.com/WilliamSmithandSons"">Untappd</a>"
2018,Traditional Medium Sweet Cider,Kangaroo Island Ciders,Colony Cove Draught Cider,🥉 Bronze,82.5,Active,South Australia,Australia,"<a href=""https://www.kangarooislandciders.com.au/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=7120331639179318476"">Google</a>",,,"<a href=""https://untappd.com/w/kangaroo-island-ciders/62318"">Untappd</a>"
2018,Traditional Medium Sweet Cider,Cheeky Grog Co,Sweet Marenny,🥉 Bronze,78,Active,Victoria,Australia,"<a href=""https://cheekygrogco.com/"">Website</a>","<a href=""https://www.facebook.com/cheekygrogco"">Facebook</a>","<a href=""https://www.instagram.com/cheekygrogco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=18312852297094426661"">Google</a>","<a href=""https://www.yelp.com/biz/cheeky-grog-co-bunbartha"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g12263922-d10807488"">TripAdvisor</a>","<a href=""https://untappd.com/w/cheeky-grog-co/247399"">Untappd</a>"
2018,Traditional Sweet Cider,Lobo Cider,LOBO Royale,🥈 Silver,87,Active,South Australia,Australia,"<a href=""https://www.lobocider.com.au/"">Website</a>","<a href=""https://www.facebook.com/LOBOcider/"">Facebook</a>","<a href=""https://www.instagram.com/lobocider"">Instagram</a>",,,,"<a href=""https://untappd.com/brewery/8446"">Untappd</a>"
2018,Traditional Method Traditional Cider,Small Acres Cyder,Small Acres Cyder 2015 The Cat's Pyjamas,🥇 Gold,93,Active,New South Wales,Australia,"<a href=""https://www.smallacrescyder.com.au/"">Website</a>","<a href=""https://www.facebook.com/SmallAcresCyder"">Facebook</a>","<a href=""https://www.instagram.com/smallacrescyder"">Instagram</a>","<a href=""https://maps.google.com/?cid=1497457670374953580"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2642455-d5991203"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/14584"">Untappd</a>"
2018,Traditional Method Traditional Cider,White Rabbit,White Rabbit Pierre Le Popielino Blanc 2015,🥈 Silver,85,Inactive,Victoria,Australia,,,,,,,
2018,Traditional Method Traditional Cider,Core Cider,2017 Coreupted,🥈 Silver,84.5,Active,Western Australia,Australia,"<a href=""https://corecider.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/The-CORE-Cider-House/193269374050973"">Facebook</a>","<a href=""https://www.instagram.com/coreciderhouse/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9482101079872958147"">Google</a>","<a href=""https://www.yelp.com/biz/core-cider-pickering-brook-3"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g804216-d3191966"">TripAdvisor</a>","<a href=""https://untappd.com/w/core-cider-house/90179"">Untappd</a>"
2018,Traditional Method Traditional Cider,St Ronan's Cider,Methode Traditionelle Apple Cider,🥈 Silver,84.5,Active,Victoria,Australia,"<a href=""https://stronanscider.com.au/"">Website</a>","<a href=""https://www.facebook.com/StRonansCider"">Facebook</a>","<a href=""https://www.instagram.com/st_ronans_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1347860416011573691"">Google</a>",,,"<a href=""https://untappd.com/StRonansCider"">Untappd</a>"
2018,New World Dry Perry,Lobo Cider,LOBO Dry Pear,🥈 Silver,85,Active,South Australia,Australia,"<a href=""https://www.lobocider.com.au/"">Website</a>","<a href=""https://www.facebook.com/LOBOcider/"">Facebook</a>","<a href=""https://www.instagram.com/lobocider"">Instagram</a>",,,,"<a href=""https://untappd.com/brewery/8446"">Untappd</a>"
2018,New World Dry Perry,Spreyton Cider Co.,Pear Perry,🥉 Bronze,80,Active,Tasmania,Australia,"<a href=""https://www.spreytonciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/SpreytonCiderCo"">Facebook</a>","<a href=""https://www.instagram.com/spreytonciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4719454766033276507"">Google</a>","<a href=""https://www.yelp.com/biz/spreyton-cider-co-spreyton-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g504292-d3738226"">TripAdvisor</a>","<a href=""https://untappd.com/SpreytonCiderCo"">Untappd</a>"
2018,New World Medium Perry,Fils de Pomme,L’Épatant,🥇 Gold,93,Active,Île-de-France,France,"<a href=""https://fils-de-pomme.com/"">Website</a>","<a href=""https://www.facebook.com/filsdepomme"">Facebook</a>","<a href=""https://www.instagram.com/filsdepomme/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8093403779791398976"">Google</a>",,,"<a href=""https://untappd.com/w/fils-de-pa-mme/335627"">Untappd</a>"
2018,New World Medium Perry,Napoleone Cider,Pear Cider,🥈 Silver,91,Active,Victoria,Australia,"<a href=""https://napoleone.com.au/"">Website</a>","<a href=""https://www.facebook.com/napoleoneorchardbar"">Facebook</a>","<a href=""https://www.instagram.com/napoleonecider"">Instagram</a>","<a href=""https://maps.google.com/?cid=3472985488113617215"">Google</a>","<a href=""https://www.yelp.com/biz/napoleone-brewery-and-ciderhouse-coldstream"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1205102-d7980976"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/3800"">Untappd</a>"
2018,New World Medium Perry,Small Acres Cyder,Small Acres Poire,🥉 Bronze,84,Active,New South Wales,Australia,"<a href=""https://www.smallacrescyder.com.au/"">Website</a>","<a href=""https://www.facebook.com/SmallAcresCyder"">Facebook</a>","<a href=""https://www.instagram.com/smallacrescyder"">Instagram</a>","<a href=""https://maps.google.com/?cid=1497457670374953580"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2642455-d5991203"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/14584"">Untappd</a>"
2018,New World Medium Perry,Flying Brick Cider,Pear Cider,🥉 Bronze,78,Active,Victoria,Australia,"<a href=""https://flyingbrickciderco.com.au/"">Website</a>","<a href=""https://www.facebook.com/flyingbrickciderco"">Facebook</a>","<a href=""https://www.instagram.com/flyingbrickciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=413601929230884265"">Google</a>","<a href=""https://www.yelp.com/biz/flying-brick-cider-co-wallington-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1937720-d7332877"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/33883"">Untappd</a>"
2018,New World Medium Perry,The Apple Thief,"William Pear Cider ",🥉 Bronze,78,Active,New South Wales,Australia,"<a href=""https://theapplethief.com.au/"">Website</a>","<a href=""https://www.facebook.com/TheAppleThiefCiders/"">Facebook</a>","<a href=""https://www.instagram.com/theapplethiefciders/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4762631239680624675"">Google</a>",,,"<a href=""https://untappd.com/brewery/21796"">Untappd</a>"
2018,New World Medium Perry,Grand Ridge Brewery,Twisted Sister Pear Cider,🥉 Bronze,78,Active,Victoria,Australia,,"<a href=""https://www.facebook.com/grandridgebrewery"">Facebook</a>","<a href=""https://www.instagram.com/grandridgebeer/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8403918293255045179"">Google</a>","<a href=""https://www.yelp.com/biz/grand-ridge-brewery-mirboo-north-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g552213-d4791367"">TripAdvisor</a>","<a href=""https://untappd.com/GrandRidgeBrewery"">Untappd</a>"
2018,New World Medium Perry,Bilpin Cider,Bilpin Pear Cider,🥉 Bronze,77.5,Active,New South Wales,Australia,"<a href=""https://bilpincider.com/"">Website</a>","<a href=""https://www.facebook.com/bilpincider"">Facebook</a>","<a href=""https://www.instagram.com/bilpincider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1982319036704250930"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g1093762-d10065632"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/18734"">Untappd</a>"
2018,New World Medium Sweet Perry,Barossa Cider Co.,Squashed Pear Cider,🥈 Silver,91,Active,South Australia,Australia,"<a href=""https://barossavalleyciderco.com/"">Website</a>","<a href=""https://www.facebook.com/barossacider/"">Facebook</a>","<a href=""https://www.instagram.com/barossacider.co/"">Instagram</a>",,,,"<a href=""https://untappd.com/TheBarossaValleyCiderCo"">Untappd</a>"
2018,New World Medium Sweet Perry,Willie Smith's,Willie Smith's Farmhouse Perry,🥈 Silver,86,Active,Tasmania,Australia,"<a href=""https://www.williesmiths.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/Willie-Smiths-Organic-Cider/260319247336198"">Facebook</a>","<a href=""https://www.instagram.com/williesmithscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16057012530083496420"">Google</a>","<a href=""https://www.yelp.com/biz/willie-smith-s-apple-shed-grove"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1175547-d7911074"">TripAdvisor</a>","<a href=""https://untappd.com/WilliamSmithandSons"">Untappd</a>"
2018,New World Medium Sweet Perry,Hillbilly Cider,Pear Cider,🥈 Silver,85,Active,New South Wales,Australia,"<a href=""https://hillbillycider.com.au/"">Website</a>","<a href=""https://www.facebook.com/HillbillyCider/"">Facebook</a>","<a href=""https://www.instagram.com/hillbillycider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=904695025997043027"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g1093762-d12290596"">TripAdvisor</a>","<a href=""https://untappd.com/w/hillbilly-harvest-co/44163"">Untappd</a>"
2018,New World Medium Sweet Perry,Harcourt Perry & Cider Makers,Harcourt Pear Cider,🥉 Bronze,81,Active,Victoria,Australia,"<a href=""https://harcourtcider.com.au/"">Website</a>","<a href=""https://www.facebook.com/HarcourtCider/"">Facebook</a>","<a href=""https://www.instagram.com/harcourtcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8775592475109844928"">Google</a>",,,"<a href=""https://untappd.com/w/harcourt-perry-cider-makers/429734"">Untappd</a>"
2018,New World Medium Sweet Perry,The Hills Cider Company,Pear Cider,🥉 Bronze,80,Active,South Australia,Australia,,"<a href=""https://www.facebook.com/thehillscidercompany"">Facebook</a>","<a href=""https://www.instagram.com/thehillscidercompany/"">Instagram</a>","<a href=""https://maps.google.com/?cid=40048064327732560"">Google</a>",,,"<a href=""https://untappd.com/thehillscidercompany"">Untappd</a>"
2018,New World Medium Sweet Perry,Sydney Brewery,Manly Perry,🥉 Bronze,78,Active,New South Wales,Australia,"<a href=""https://sydneybrewery.com/"">Website</a>","<a href=""https://www.facebook.com/SydneyBrewery/"">Facebook</a>","<a href=""https://www.instagram.com/sydneybrewery/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6674617705014025022"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g23197656-d15602287"">TripAdvisor</a>","<a href=""https://untappd.com/SydneyBrewhouse"">Untappd</a>"
2018,New World Sweet Perry,Frank's Cider,Summer Pear Cider,🥉 Bronze,82,Active,Tasmania,Australia,"<a href=""https://www.frankscider.com.au/"">Website</a>","<a href=""https://www.facebook.com/FranksCider"">Facebook</a>","<a href=""https://www.instagram.com/frankscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12281895632138757991"">Google</a>","<a href=""https://www.yelp.com/biz/franks-cider-bar-and-cafe-franklin"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g504298-d7270183"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/66943"">Untappd</a>"
2018,New World Sweet Perry,Coles Liquor Group,Mr Finch Pear Perry (Cans),🥉 Bronze,80,Inactive,Victoria,Australia,,,,,,,
2018,New World Sweet Perry,Coles Liquor Group,Newtons Pear Perry (Bottle),🥉 Bronze,79,Inactive,Victoria,Australia,,,,,,,
2018,New World Sweet Perry,Coles Liquor Group,Mr Finch Pear Perry (Bottle),🥉 Bronze,78,Inactive,Victoria,Australia,,,,,,,
2018,New World Method Traditional Perry,Carmel Cider Co.,Pear 14,🥈 Silver,90,Active,Western Australia,Australia,"<a href=""https://carmelcider.com.au/"">Website</a>",,"<a href=""https://www.instagram.com/carmel_cider"">Instagram</a>","<a href=""https://maps.google.com/?cid=9888810503901269588"">Google</a>",,,"<a href=""https://untappd.com/CarmelCiderCompany"">Untappd</a>"
2018,New World Method Traditional Perry,Core Cider,CorePearal,🥈 Silver,88,Active,Western Australia,Australia,"<a href=""https://corecider.com.au/"">Website</a>","<a href=""https://www.facebook.com/pages/The-CORE-Cider-House/193269374050973"">Facebook</a>","<a href=""https://www.instagram.com/coreciderhouse/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9482101079872958147"">Google</a>","<a href=""https://www.yelp.com/biz/core-cider-pickering-brook-3"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g804216-d3191966"">TripAdvisor</a>","<a href=""https://untappd.com/w/core-cider-house/90179"">Untappd</a>"
