ID,Year,Category,Medalist,Region,Medal,WID,Status,Website,Facebook,Instagram,Google,TripAdvisor,Untappd,Latitude,Longitude
311,2023,Cidre de Normandie IGP Brut,Cidre Viard-Bayeux,Normandy,🥈 Argent,3318,Active,https://cidrebayeux.com/,https://www.facebook.com/CidresBayeux,https://www.instagram.com/cidrerie_bayeux/,https://maps.google.com/?cid=13233255599279949282,https://www.tripadvisor.com/Attraction_Review-g187181-d3454062,https://untappd.com/w/cidrerie-viard/26008,49.2436576,-0.7038301
370,2023,Cidre de Normandie IGP Demi-Sec,Domaine Duclos Fougeray,Normandy,🥉 Bronze,1178,Active,https://www.duclosfougeray.com/,https://www.facebook.com/domaine.duclosfougeray,https://www.instagram.com/domaine_duclos_fougeray/,https://maps.google.com/?cid=12398185041013701779,,https://untappd.com/brewery/103532,49.6100938,1.664631
312,2023,Cidre de Normandie IGP Doux,Cidre Viard-Bayeux,Normandy,🥈 Argent,3318,Active,https://cidrebayeux.com/,https://www.facebook.com/CidresBayeux,https://www.instagram.com/cidrerie_bayeux/,https://maps.google.com/?cid=13233255599279949282,https://www.tripadvisor.com/Attraction_Review-g187181-d3454062,https://untappd.com/w/cidrerie-viard/26008,49.2436576,-0.7038301
319,2023,Cidre de Normandie IGP Doux,Les Celliers Associés,Brittany,🥈 Argent,1999,Active,https://www.valderance.com/,https://www.facebook.com/ValdeRance/,,https://maps.google.com/?cid=7883069809343472545,,https://untappd.com/LesCelliersAssocis,48.5085682,-1.9533612
363,2023,Cidre de Normandie IGP Doux,Cidre Fournier,Normandy,🥉 Bronze,2489,Active,https://www.cidre-fournier.com/,https://www.facebook.com/cidrefournier,https://www.instagram.com/cidrefournier/,https://maps.google.com/?cid=13822741997025402443,,https://untappd.com/w/cidre-fournier/304628,48.4721531,-0.1272051
338,2023,Cidre Fermier Brut,Cidre Le Brun,Brittany,🥈 Argent,1586,Active,https://cidrelebrun.com/,,https://www.instagram.com/cidrelebrun,https://maps.google.com/?cid=5387381455239409930,,https://untappd.com/brewery/31897,47.925263,-4.344798
333,2023,Cidre Fermier Brut,Cidrerie Château Lézergué,Brittany,🥈 Argent,1487,Active,https://www.chateau-lezergue.com/,https://www.facebook.com/profile.php?id=100066917829363,https://www.instagram.com/cidrerie_chateaudelezergue/,https://maps.google.com/?cid=8273125568764221419,,https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246,48.0028849,-4.0125256
326,2023,Cidre Fermier Brut,Domaine des Hauts-Vents,Normandy,🥈 Argent,2889,Active,http://hautsvents.com/,https://www.facebook.com/CidreriedomaineDesHautsVents,https://www.instagram.com/domainedeshautsvents/,https://maps.google.com/?cid=3890633221204655265,https://www.tripadvisor.com/Attraction_Review-g661275-d6654230,https://untappd.com/w/domaine-des-hauts-vents/70064,49.3011577,0.9456953
349,2023,Cidre Fermier Brut,Ferme Saint Charles,Pays de la Loire,🥈 Argent,2883,Active,https://www.fermesaintcharles.fr/,https://www.facebook.com/profile.php?id=100069349890721,https://www.instagram.com/ferme_saint_charles/,https://maps.google.com/?cid=3373440369955425792,,https://untappd.com/w/ferme-saint-charles/416358,47.5159166,-1.8820177
329,2023,Cidre Fermier Brut,François Roger,Normandy,🥉 Bronze,3486,Active,https://lesvergersdelafouquerie.jimdofree.com/,,,,,,48.97927,0.610402
313,2023,Cidre Fermier Brut,La Ferme de Billy,Normandy,🥉 Bronze,1653,Active,https://www.ferme-de-billy.com/,https://www.facebook.com/lafermedebilly/,https://www.instagram.com/lafermedebilly/,https://maps.google.com/?cid=11023078698699122653,https://www.tripadvisor.com/Attraction_Review-g7741562-d6974742,https://untappd.com/w/la-ferme-de-billy/247621,49.2134763,-0.4722615
325,2023,Cidre Fermier Brut,Le Pressoir d'Or,Normandy,🥉 Bronze,2689,Active,http://www.pressoirdor.com/,,https://www.instagram.com/lepressoirdor/,https://maps.google.com/?cid=11174929092699381803,,https://untappd.com/w/le-pressoir-d-or/210218,49.2934642,1.4849943
315,2023,Cidre Fermier Brut,Maison Kerloïck,Brittany,🥉 Bronze,1598,Active,https://www.kerloick.bzh/,https://www.facebook.com/people/Maison-Kerlo%C3%AFck/100063648757927/,https://www.instagram.com/maison_kerloick/,https://maps.google.com/?cid=8360416368856844083,,https://untappd.com/w/cidrerie-kerloick/400998,48.4395016,-2.4599481
355,2023,Cidre Fermier Demi-Sec ,Ferme du Theil,Pays de la Loire,🥇 Or,2879,Active,https://www.fermedutheil.com/,https://www.facebook.com/fermedutheil,https://www.instagram.com/fermedutheil/,https://maps.google.com/?cid=11988918544771126641,,https://untappd.com/w/gaec-rouland-ferme-du-theli/138309,48.159845,-0.826714
350,2023,Cidre Fermier Demi-Sec ,Ferme Saint Charles,Pays de la Loire,🥇 Or,2883,Active,https://www.fermesaintcharles.fr/,https://www.facebook.com/profile.php?id=100069349890721,https://www.instagram.com/ferme_saint_charles/,https://maps.google.com/?cid=3373440369955425792,,https://untappd.com/w/ferme-saint-charles/416358,47.5159166,-1.8820177
324,2023,Cidre Fermier Demi-Sec ,La Ferme des Ruelles,Normandy,🥇 Or,2888,Active,https://www.fermedesruelles.com/,https://www.facebook.com/fermedesruelles,https://www.instagram.com/la_ferme_des_ruelles/,https://maps.google.com/?cid=14485040344949359277,https://www.tripadvisor.com/Hotel_Review-g6623129-d6622401,https://untappd.com/w/la-ferme-des-ruelles/141983,49.1412626,1.5194074
339,2023,Cidre Fermier Demi-Sec ,Cidre Le Brun,Brittany,🥈 Argent,1586,Active,https://cidrelebrun.com/,,https://www.instagram.com/cidrelebrun,https://maps.google.com/?cid=5387381455239409930,,https://untappd.com/brewery/31897,47.925263,-4.344798
354,2023,Cidre Fermier Demi-Sec ,Ferme du Pressoir,Pays de la Loire,🥈 Argent,1372,Active,http://www.fermedupressoir.com/,https://www.facebook.com/Fermedupressoir/,https://www.instagram.com/fermedupressoir53/,https://maps.google.com/?cid=6591011395753434150,https://www.tripadvisor.com/Attraction_Review-g315817-d10859260,https://untappd.com/w/la-ferme-du-pressoir/142442,47.8463549,-0.937751
346,2023,Cidre Fermier Demi-Sec ,Cidrerie de Rozavern,Brittany,🥉 Bronze,1591,Active,https://www.rozavern.fr/,https://www.facebook.com/cidreriederozavern,https://www.instagram.com/cidrerierozavern,https://maps.google.com/?cid=2631934440861688338,https://www.tripadvisor.com/Attraction_Review-g1842069-d6157429,https://untappd.com/w/cidrerie-de-rozavern/357316,48.2502317,-4.3826303
340,2023,Cidre Fermier Doux ,Cidre Le Brun,Brittany,🥇 Or,1586,Active,https://cidrelebrun.com/,,https://www.instagram.com/cidrelebrun,https://maps.google.com/?cid=5387381455239409930,,https://untappd.com/brewery/31897,47.925263,-4.344798
327,2023,Cidre Fermier Doux ,Domaine des Hauts-Vents,Normandy,🥇 Or,2889,Active,http://hautsvents.com/,https://www.facebook.com/CidreriedomaineDesHautsVents,https://www.instagram.com/domainedeshautsvents/,https://maps.google.com/?cid=3890633221204655265,https://www.tripadvisor.com/Attraction_Review-g661275-d6654230,https://untappd.com/w/domaine-des-hauts-vents/70064,49.3011577,0.9456953
351,2023,Cidre Fermier Doux ,Ferme Saint Charles,Pays de la Loire,🥇 Or,2883,Active,https://www.fermesaintcharles.fr/,https://www.facebook.com/profile.php?id=100069349890721,https://www.instagram.com/ferme_saint_charles/,https://maps.google.com/?cid=3373440369955425792,,https://untappd.com/w/ferme-saint-charles/416358,47.5159166,-1.8820177
362,2023,Cidre Fermier Doux ,La Maison du Cidre,Brittany,🥇 Or,2894,Active,https://www.museeducidre.com/,https://www.facebook.com/profile.php?id=100054446516930,https://www.instagram.com/lamaisonducidre/,https://maps.google.com/?cid=8243314023255302765,https://www.tripadvisor.com/Attraction_Review-g7221524-d7220846,https://untappd.com/w/la-maison-du-cidre/360621,47.5826763,-2.6930847
314,2023,Cidre Pays d'Auge AOP,Zathinoé,Normandy,🥈 Argent,2702,Active,https://zathinoe.fr/,,,https://maps.google.com/?cid=2359582709656446462,,https://untappd.com/w/zathinoe/452758,49.0320526,0.0828382
356,2023,Poiré Brut,Ferme du Theil,Pays de la Loire,🥇 Or,2879,Active,https://www.fermedutheil.com/,https://www.facebook.com/fermedutheil,https://www.instagram.com/fermedutheil/,https://maps.google.com/?cid=11988918544771126641,,https://untappd.com/w/gaec-rouland-ferme-du-theli/138309,48.159845,-0.826714
371,2023,Poiré Brut,Le Clos des Citots,Normandy,🥈 Argent,3102,Active,https://www.leclosdescitots.fr/,https://www.facebook.com/profile.php?id=100066990398769,,https://maps.google.com/?cid=3330784351320305206,,https://untappd.com/w/le-clos-des-citots-gerard-lenormand/87074,49.4573681,0.8128167
353,2023,Poiré Brut,Cidrerie de la Chesnaie,Normandy,🥉 Bronze,3487,Active,https://www.cidredelachesnaie.com/,https://www.facebook.com/cidreriedelachesnaie/,https://www.instagram.com/cidreriedelachesnaie/,https://maps.google.com/?cid=4156468210984117593,,https://untappd.com/w/cidre-de-la-chesnaie/474406,49.4998284,-1.5186345
323,2023,Poiré Doux,Kermorgann,Brittany,🥇 Or,2886,Active,,https://www.facebook.com/poiredebretagne/,,https://maps.google.com/?cid=16728634547598501219,,,48.4345851,-2.8034718
367,2023,Poiré Doux,Cidre Fournier,Normandy,🥈 Argent,2489,Active,https://www.cidre-fournier.com/,https://www.facebook.com/cidrefournier,https://www.instagram.com/cidrefournier/,https://maps.google.com/?cid=13822741997025402443,,https://untappd.com/w/cidre-fournier/304628,48.4721531,-0.1272051
403,2024,Cidre Artisanal ou de Marque Brut,Cidrerie Château Lézergué,Brittany,🥇 Or,1487,Active,https://www.chateau-lezergue.com/,https://www.facebook.com/profile.php?id=100066917829363,https://www.instagram.com/cidrerie_chateaudelezergue/,https://maps.google.com/?cid=8273125568764221419,,https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246,48.0028849,-4.0125256
392,2024,Cidre Artisanal ou de Marque Brut,Distillerie des Menhirs,Brittany,🥈 Argent,1182,Active,https://www.distillerie.bzh/,https://www.facebook.com/distillerie.bzh,https://www.instagram.com/distilleriedesmenhirs/,https://maps.google.com/?cid=13168987804989415582,https://www.tripadvisor.com/Attraction_Review-g2544571-d7920317,https://untappd.com/w/distillerie-des-menhirs/91619,47.938277,-4.151821
424,2024,Cidre Artisanal ou de Marque Brut,Cidre Fournier,Normandy,🥉 Bronze,2489,Active,https://www.cidre-fournier.com/,https://www.facebook.com/cidrefournier,https://www.instagram.com/cidrefournier/,https://maps.google.com/?cid=13822741997025402443,,https://untappd.com/w/cidre-fournier/304628,48.4721531,-0.1272051
406,2024,Cidre Artisanal ou de Marque Brut,Cidre Sorre,Brittany,🥉 Bronze,1371,Active,https://www.cidre-sorre.fr/,https://www.facebook.com/CidrerieSorre/,https://www.instagram.com/cidreriesorre/,https://maps.google.com/?cid=3277478841126723957,https://www.tripadvisor.com/Attraction_Review-g8506159-d8653800,https://untappd.com/w/cidre-sorre/16758,48.5193051,-1.8481256
373,2024,Cidre Artisanal ou de Marque Brut,Cidre Viard-Bayeux,Normandy,🥉 Bronze,3318,Active,https://cidrebayeux.com/,https://www.facebook.com/CidresBayeux,https://www.instagram.com/cidrerie_bayeux/,https://maps.google.com/?cid=13233255599279949282,https://www.tripadvisor.com/Attraction_Review-g187181-d3454062,https://untappd.com/w/cidrerie-viard/26008,49.2436576,-0.7038301
372,2024,Cidre Artisanal ou de Marque Brut,Maison Bellot,Grand Est,🥉 Bronze,3484,Active,https://maisonbellot.com/,https://www.facebook.com/maisonbellot/,https://www.instagram.com/maisonbellot,https://maps.google.com/?cid=10414608226999711696,,https://untappd.com/w/cidrerue-bellot/6107,48.0568674,4.1406121
402,2024,Cidre Artisanal ou de Marque Demi-Sec,Cidre Le Brun,Brittany,🥈 Argent,1586,Active,https://cidrelebrun.com/,,https://www.instagram.com/cidrelebrun,https://maps.google.com/?cid=5387381455239409930,,https://untappd.com/brewery/31897,47.925263,-4.344798
396,2024,Cidre Artisanal ou de Marque Demi-Sec,Cidre Séhédic,Brittany,🥈 Argent,1596,Active,https://www.cidre-sehedic.fr/,https://www.facebook.com/cidresehedic/,https://www.instagram.com/cidresehedic,https://maps.google.com/?cid=9273404757209871069,https://www.tripadvisor.com/Attraction_Review-g672967-d12699265,https://untappd.com/cidresehedic,47.9069754,-3.9868338
395,2024,Cidre Artisanal ou de Marque Demi-Sec,Cidrerie Château Lézergué,Brittany,🥈 Argent,1487,Active,https://www.chateau-lezergue.com/,https://www.facebook.com/profile.php?id=100066917829363,https://www.instagram.com/cidrerie_chateaudelezergue/,https://maps.google.com/?cid=8273125568764221419,,https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246,48.0028849,-4.0125256
393,2024,Cidre Artisanal ou de Marque Demi-Sec,Distillerie des Menhirs,Brittany,🥈 Argent,1182,Active,https://www.distillerie.bzh/,https://www.facebook.com/distillerie.bzh,https://www.instagram.com/distilleriedesmenhirs/,https://maps.google.com/?cid=13168987804989415582,https://www.tripadvisor.com/Attraction_Review-g2544571-d7920317,https://untappd.com/w/distillerie-des-menhirs/91619,47.938277,-4.151821
374,2024,Cidre Artisanal ou de Marque Doux,Cidre Viard-Bayeux,Normandy,🥇 Or,3318,Active,https://cidrebayeux.com/,https://www.facebook.com/CidresBayeux,https://www.instagram.com/cidrerie_bayeux/,https://maps.google.com/?cid=13233255599279949282,https://www.tripadvisor.com/Attraction_Review-g187181-d3454062,https://untappd.com/w/cidrerie-viard/26008,49.2436576,-0.7038301
405,2024,Cidre Artisanal ou de Marque Doux,Cidrerie Château Lézergué,Brittany,🥇 Or,1487,Active,https://www.chateau-lezergue.com/,https://www.facebook.com/profile.php?id=100066917829363,https://www.instagram.com/cidrerie_chateaudelezergue/,https://maps.google.com/?cid=8273125568764221419,,https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246,48.0028849,-4.0125256
422,2024,Cidre Artisanal ou de Marque Doux,Cidre Fournier,Normandy,🥈 Argent,2489,Active,https://www.cidre-fournier.com/,https://www.facebook.com/cidrefournier,https://www.instagram.com/cidrefournier/,https://maps.google.com/?cid=13822741997025402443,,https://untappd.com/w/cidre-fournier/304628,48.4721531,-0.1272051
397,2024,Cidre Artisanal ou de Marque Doux,Cidre Séhédic,Brittany,🥈 Argent,1596,Active,https://www.cidre-sehedic.fr/,https://www.facebook.com/cidresehedic/,https://www.instagram.com/cidresehedic,https://maps.google.com/?cid=9273404757209871069,https://www.tripadvisor.com/Attraction_Review-g672967-d12699265,https://untappd.com/cidresehedic,47.9069754,-3.9868338
416,2024,Cidre Artisanal ou de Marque Doux,Cidres Nicol,Brittany,🥈 Argent,1612,Active,https://www.cidres-nicol.bzh/,https://www.facebook.com/CidresNicol,https://www.instagram.com/la_cidrerie_nicol/,https://maps.google.com/?cid=3722769551030161998,,https://untappd.com/CidrerieNICOL,47.5587853,-2.6110586
423,2024,Cidre Artisanal ou de Marque Doux,Cidre Fournier,Normandy,🥉 Bronze,2489,Active,https://www.cidre-fournier.com/,https://www.facebook.com/cidrefournier,https://www.instagram.com/cidrefournier/,https://maps.google.com/?cid=13822741997025402443,,https://untappd.com/w/cidre-fournier/304628,48.4721531,-0.1272051
399,2024,Cidre Cornouaille AOP,Les Vergers de Kermao,Brittany,🥈 Argent,1587,Active,https://www.cidre-bretagne.com/,,https://www.instagram.com/kermao.cidre/,https://maps.google.com/?cid=11761800243914556755,https://www.tripadvisor.com/Attraction_Review-g2184442-d8603735,https://untappd.com/w/les-vergers-de-kermao/240565,47.921861,-4.08808
380,2024,Cidre de Bretagne IGP Brut,Cidrerie Benoit,Brittany,🥇 Or,2884,Active,https://www.cidreriebenoit.fr/,https://www.facebook.com/CidrerieBenoit/,,https://maps.google.com/?cid=2837012515774011484,,https://untappd.com/w/cidrerie-benoit/548797,48.5308501,-2.5301834
418,2024,Cidre de Bretagne IGP Brut,Cidrerie Des Terroirs,Brittany,🥇 Or,2896,Active,,,,https://maps.google.com/?cid=1276600632339613858,,https://untappd.com/w/cidrerie-des-terroirs/72347,47.827291,-2.791703
379,2024,Cidre de Bretagne IGP Brut,Cidrerie Benoit,Brittany,🥈 Argent,2884,Active,https://www.cidreriebenoit.fr/,https://www.facebook.com/CidrerieBenoit/,,https://maps.google.com/?cid=2837012515774011484,,https://untappd.com/w/cidrerie-benoit/548797,48.5308501,-2.5301834
378,2024,Cidre de Bretagne IGP Brut,Maison Kerloïck,Brittany,🥈 Argent,1598,Active,https://www.kerloick.bzh/,https://www.facebook.com/people/Maison-Kerlo%C3%AFck/100063648757927/,https://www.instagram.com/maison_kerloick/,https://maps.google.com/?cid=8360416368856844083,,https://untappd.com/w/cidrerie-kerloick/400998,48.4395016,-2.4599481
383,2024,Cidre de Bretagne IGP Brut,Les Celliers Associés,Brittany,🥉 Bronze,1999,Active,https://www.valderance.com/,https://www.facebook.com/ValdeRance/,,https://maps.google.com/?cid=7883069809343472545,,https://untappd.com/LesCelliersAssocis,48.5085682,-1.9533612
417,2024,Cidre de Bretagne IGP Demi-Sec,Cidrerie Des Terroirs,Brittany,🥉 Bronze,2896,Active,,,,https://maps.google.com/?cid=1276600632339613858,,https://untappd.com/w/cidrerie-des-terroirs/72347,47.827291,-2.791703
401,2024,Cidre de Bretagne IGP Doux,Cidre Le Brun,Brittany,🥇 Or,1586,Active,https://cidrelebrun.com/,,https://www.instagram.com/cidrelebrun,https://maps.google.com/?cid=5387381455239409930,,https://untappd.com/brewery/31897,47.925263,-4.344798
404,2024,Cidre de Bretagne IGP Doux,Cidrerie Château Lézergué,Brittany,🥇 Or,1487,Active,https://www.chateau-lezergue.com/,https://www.facebook.com/profile.php?id=100066917829363,https://www.instagram.com/cidrerie_chateaudelezergue/,https://maps.google.com/?cid=8273125568764221419,,https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246,48.0028849,-4.0125256
381,2024,Cidre de Bretagne IGP Doux,Les Celliers Associés,Brittany,🥇 Or,1999,Active,https://www.valderance.com/,https://www.facebook.com/ValdeRance/,,https://maps.google.com/?cid=7883069809343472545,,https://untappd.com/LesCelliersAssocis,48.5085682,-1.9533612
407,2024,Cidre de Bretagne IGP Doux,Cidre Sorre,Brittany,🥈 Argent,1371,Active,https://www.cidre-sorre.fr/,https://www.facebook.com/CidrerieSorre/,https://www.instagram.com/cidreriesorre/,https://maps.google.com/?cid=3277478841126723957,https://www.tripadvisor.com/Attraction_Review-g8506159-d8653800,https://untappd.com/w/cidre-sorre/16758,48.5193051,-1.8481256
410,2024,Cidre de Bretagne IGP Doux,Cidres Kerisac,Pays de la Loire,🥈 Argent,1141,Active,https://kerisac.bzh/,https://www.facebook.com/cidrekerisac,https://www.instagram.com/cidreriekerisac/,https://maps.google.com/?cid=14431639837198759734,,https://untappd.com/w/cidres-kerisac/12846,47.519588,-1.9560451
421,2024,Cidre de Normandie IGP Brut,Cidre Fournier,Normandy,🥉 Bronze,2489,Active,https://www.cidre-fournier.com/,https://www.facebook.com/cidrefournier,https://www.instagram.com/cidrefournier/,https://maps.google.com/?cid=13822741997025402443,,https://untappd.com/w/cidre-fournier/304628,48.4721531,-0.1272051
388,2024,Cidre de Normandie IGP Demi-Sec,Le Pressoir d'Or,Normandy,🥈 Argent,2689,Active,http://www.pressoirdor.com/,,https://www.instagram.com/lepressoirdor/,https://maps.google.com/?cid=11174929092699381803,,https://untappd.com/w/le-pressoir-d-or/210218,49.2934642,1.4849943
382,2024,Cidre de Normandie IGP Doux,Les Celliers Associés,Brittany,🥇 Or,1999,Active,https://www.valderance.com/,https://www.facebook.com/ValdeRance/,,https://maps.google.com/?cid=7883069809343472545,,https://untappd.com/LesCelliersAssocis,48.5085682,-1.9533612
413,2024,Cidre de Normandie IGP Doux,Cidrerie de la Brique,Normandy,🥈 Argent,1312,Active,https://cidreriedelabrique.com/,https://www.facebook.com/CidreriedelaBrique/,https://www.instagram.com/cidreriedelabrique/,https://maps.google.com/?cid=7178427047416068956,,https://untappd.com/CidreriedeLaBrique,49.5156759,-1.5231005
389,2024,Cidre de Normandie IGP Doux,Domaine des Hauts-Vents,Normandy,🥉 Bronze,2889,Active,http://hautsvents.com/,https://www.facebook.com/CidreriedomaineDesHautsVents,https://www.instagram.com/domainedeshautsvents/,https://maps.google.com/?cid=3890633221204655265,https://www.tripadvisor.com/Attraction_Review-g661275-d6654230,https://untappd.com/w/domaine-des-hauts-vents/70064,49.3011577,0.9456953
398,2024,Cidre Fermier Brut,Cidrerie Manoir du Kinkiz,Brittany,🥇 Or,1589,Active,https://www.kinkiz-terroir.bzh/,https://www.facebook.com/DomaineDuKinkiz/,,https://maps.google.com/?cid=1999207604560008916,https://www.tripadvisor.com/Attraction_Review-g187100-d7745799,https://untappd.com/brewery/19870,47.973904,-4.0549284
385,2024,Cidre Fermier Brut,Ferme des Noës,Normandy,🥈 Argent,2887,Active,https://www.fermedesnoes.com/,,https://www.instagram.com/fermedesnoes/,https://maps.google.com/?cid=16067236232754040277,,https://untappd.com/w/ferme-des-no-s/72679,49.1301268,1.3281105
376,2024,Cidre Fermier Brut,Les Bruyères Carré,Normandy,🥈 Argent,2885,Active,https://www.les-bruyeres-carre.fr/,,https://www.instagram.com/les_bruyeres_carre/,https://maps.google.com/?cid=14008361966229384358,https://www.tripadvisor.com/Attraction_Review-g3320195-d18977312,https://untappd.com/w/les-bruyeres-carre-benoit-charbonneau/121081,49.2053203,0.3830928
377,2024,Cidre Fermier Brut,Maison Kerloïck,Brittany,🥈 Argent,1598,Active,https://www.kerloick.bzh/,https://www.facebook.com/people/Maison-Kerlo%C3%AFck/100063648757927/,https://www.instagram.com/maison_kerloick/,https://maps.google.com/?cid=8360416368856844083,,https://untappd.com/w/cidrerie-kerloick/400998,48.4395016,-2.4599481
419,2024,Cidre Fermier Brut,La Maison du Cidre,Brittany,🥉 Bronze,2894,Active,https://www.museeducidre.com/,https://www.facebook.com/profile.php?id=100054446516930,https://www.instagram.com/lamaisonducidre/,https://maps.google.com/?cid=8243314023255302765,https://www.tripadvisor.com/Attraction_Review-g7221524-d7220846,https://untappd.com/w/la-maison-du-cidre/360621,47.5826763,-2.6930847
425,2024,Cidre Fermier Brut,Manoir de Durcet,Normandy,🥉 Bronze,2487,Active,https://www.breton-manoirdedurcet.fr/,https://www.facebook.com/manoirdedurcet/,https://www.instagram.com/manoirdedurcetgaec/,https://maps.google.com/?cid=3868969713989886200,,https://untappd.com/w/manoir-de-durcet/399555,48.5593722,-0.3313091
414,2024,Cidre Fermier Demi-Sec ,Ferme du Theil,Pays de la Loire,🥇 Or,2879,Active,https://www.fermedutheil.com/,https://www.facebook.com/fermedutheil,https://www.instagram.com/fermedutheil/,https://maps.google.com/?cid=11988918544771126641,,https://untappd.com/w/gaec-rouland-ferme-du-theli/138309,48.159845,-0.826714
387,2024,Cidre Fermier Demi-Sec ,Le Pressoir d'Or,Normandy,🥇 Or,2689,Active,http://www.pressoirdor.com/,,https://www.instagram.com/lepressoirdor/,https://maps.google.com/?cid=11174929092699381803,,https://untappd.com/w/le-pressoir-d-or/210218,49.2934642,1.4849943
400,2024,Cidre Fermier Demi-Sec ,Cidre Le Brun,Brittany,🥈 Argent,1586,Active,https://cidrelebrun.com/,,https://www.instagram.com/cidrelebrun,https://maps.google.com/?cid=5387381455239409930,,https://untappd.com/brewery/31897,47.925263,-4.344798
394,2024,Cidre Fermier Demi-Sec ,Cidrerie Château Lézergué,Brittany,🥈 Argent,1487,Active,https://www.chateau-lezergue.com/,https://www.facebook.com/profile.php?id=100066917829363,https://www.instagram.com/cidrerie_chateaudelezergue/,https://maps.google.com/?cid=8273125568764221419,,https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246,48.0028849,-4.0125256
390,2024,Cidre Fermier Demi-Sec ,La Charterie,Normandy,🥈 Argent,2890,Active,,https://www.facebook.com/p/Cidre-la-Charterie-100063765540203/,,https://maps.google.com/?cid=15951067020462590657,,https://untappd.com/w/pascal-beaumesnil/142429,49.1691675,0.4960907
386,2024,Cidre Fermier Demi-Sec ,La Ferme des Ruelles,Normandy,🥈 Argent,2888,Active,https://www.fermedesruelles.com/,https://www.facebook.com/fermedesruelles,https://www.instagram.com/la_ferme_des_ruelles/,https://maps.google.com/?cid=14485040344949359277,https://www.tripadvisor.com/Hotel_Review-g6623129-d6622401,https://untappd.com/w/la-ferme-des-ruelles/141983,49.1412626,1.5194074
415,2024,Cidre Fermier Doux ,Ferme du Theil,Pays de la Loire,🥇 Or,2879,Active,https://www.fermedutheil.com/,https://www.facebook.com/fermedutheil,https://www.instagram.com/fermedutheil/,https://maps.google.com/?cid=11988918544771126641,,https://untappd.com/w/gaec-rouland-ferme-du-theli/138309,48.159845,-0.826714
411,2024,Cidre Fermier Doux ,Ferme Saint Charles,Pays de la Loire,🥇 Or,2883,Active,https://www.fermesaintcharles.fr/,https://www.facebook.com/profile.php?id=100069349890721,https://www.instagram.com/ferme_saint_charles/,https://maps.google.com/?cid=3373440369955425792,,https://untappd.com/w/ferme-saint-charles/416358,47.5159166,-1.8820177
408,2024,Cidre Fermier Doux ,Cidre de Brocéliande,Brittany,🥉 Bronze,2893,Active,https://cidre-breton.com/,https://www.facebook.com/profile.php?id=100064718610464,https://www.instagram.com/cidreriedebroceliande/,https://maps.google.com/?cid=531489837427288496,https://www.tripadvisor.com/Attraction_Review-g12449841-d16844210,https://untappd.com/w/cidre-du-pays-de-broceliande/158895,48.101293,-2.2516327
391,2024,Cidre Fermier Doux ,La Ferme du Gros Caillou,Normandy,🥉 Bronze,2891,Active,,https://www.facebook.com/lafermedugroscaillou/,https://www.instagram.com/ferme_du_gros_caillou/,https://maps.google.com/?cid=9123433194153535945,,https://untappd.com/w/ferme-du-gros-caillou/550303,49.3009488,0.4278206
375,2024,Cidre Pays d'Auge AOP,Manoir de Grandouet,Normandy,🥇 Or,1376,Active,https://www.manoir-de-grandouet.fr/,https://www.facebook.com/grandval.fr/,https://www.instagram.com/manoirdegrandouet/,https://maps.google.com/?cid=1664850146101306839,https://www.tripadvisor.com/Attraction_Review-g672825-d6994534,https://untappd.com/brewery/18942,49.158588,0.066211
420,2024,Poiré Brut,Domaine de la Galotière,Normandy,🥈 Argent,1183,Active,https://www.lagalotiere.fr/,https://www.facebook.com/lagalotiere,,https://maps.google.com/?cid=3334578271943351430,https://www.tripadvisor.com/Attraction_Review-g608796-d12550194,https://untappd.com/w/domaine-de-la-galotiere/38855,48.923403,0.138481
426,2024,Poiré Brut,Appie,Île-de-France,🥉 Bronze,2895,Active,,https://www.facebook.com/appiecidre/,https://www.instagram.com/appie.cidre/,,,https://untappd.com/w/appie/214748,49.0580353,2.1241484
412,2024,Poiré Doux,Ferme Saint Charles,Pays de la Loire,🥈 Argent,2883,Active,https://www.fermesaintcharles.fr/,https://www.facebook.com/profile.php?id=100069349890721,https://www.instagram.com/ferme_saint_charles/,https://maps.google.com/?cid=3373440369955425792,,https://untappd.com/w/ferme-saint-charles/416358,47.5159166,-1.8820177
384,2024,Poiré Doux,Kermorgann,Brittany,🥈 Argent,2886,Active,,https://www.facebook.com/poiredebretagne/,,https://maps.google.com/?cid=16728634547598501219,,,48.4345851,-2.8034718
409,2024,Poiré Doux,Cidre de Brocéliande,Brittany,🥉 Bronze,2893,Active,https://cidre-breton.com/,https://www.facebook.com/profile.php?id=100064718610464,https://www.instagram.com/cidreriedebroceliande/,https://maps.google.com/?cid=531489837427288496,https://www.tripadvisor.com/Attraction_Review-g12449841-d16844210,https://untappd.com/w/cidre-du-pays-de-broceliande/158895,48.101293,-2.2516327
